date,repo_rate,reverse_repo_rate,msf_rate,bank_rate,repo_reverse_spread,call_rate,cp_rate_3m,cd_rate_3m,tbill_91d,repo_call_spread,cp_repo_spread,yield_curve_slope,repo_volatility,call_volatility,repo_ma_30,repo_ma_90,repo_change,repo_sma_30,repo_sma_90,repo_volatility_30,repo_momentum
2021-08-19,4.0,3.35,4.25,4.25,0.6499999999999999,6.16,6.87,6.68,5.91,-2.16,2.87,0.96,0.0,0.09681122761903395,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-08-20,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.54,6.49,5.99,-1.99,2.54,0.5499999999999998,0.0,0.09455825912006292,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-08-21,4.0,3.35,4.25,4.25,0.6499999999999999,6.13,6.58,6.51,5.94,-2.13,2.58,0.6399999999999997,0.0,0.09035307499426988,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-08-22,4.0,3.35,4.25,4.25,0.6499999999999999,5.86,6.84,6.46,5.93,-1.8600000000000003,2.84,0.91,0.0,0.0936642327985865,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-08-23,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.63,6.55,5.93,-1.95,2.63,0.7000000000000002,0.0,0.09320660526147533,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-08-24,4.0,3.35,4.25,4.25,0.6499999999999999,5.96,6.64,6.59,6.08,-1.96,2.64,0.5599999999999996,0.0,0.09156431067018617,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-08-25,4.0,3.35,4.25,4.25,0.6499999999999999,6.01,6.9,6.38,5.96,-2.01,2.9000000000000004,0.9400000000000004,0.0,0.08792630142772609,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-08-26,4.0,3.35,4.25,4.25,0.6499999999999999,5.89,6.53,6.46,6.05,-1.89,2.53,0.4800000000000004,0.0,0.08659855856091664,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-08-27,4.0,3.35,4.25,4.25,0.6499999999999999,6.1,6.79,6.37,5.93,-2.1,2.79,0.8600000000000003,0.0,0.08877519069401917,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-08-28,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,6.78,6.33,5.88,-2.03,2.78,0.9000000000000004,0.0,0.08877519069401917,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-08-29,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.83,6.29,5.94,-1.99,2.83,0.8899999999999997,0.0,0.08865275147917552,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-08-30,4.0,3.35,4.25,4.25,0.6499999999999999,6.01,6.88,6.63,6.0,-2.01,2.88,0.8799999999999999,0.0,0.08754900105773804,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-08-31,4.0,3.35,4.25,4.25,0.6499999999999999,5.92,6.46,6.5,6.03,-1.92,2.46,0.4299999999999997,0.0,0.08754900105773804,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-01,4.0,3.35,4.25,4.25,0.6499999999999999,6.14,6.86,6.6,5.98,-2.14,2.8600000000000003,0.8799999999999999,0.0,0.08533638643963881,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-02,4.0,3.35,4.25,4.25,0.6499999999999999,5.94,6.73,6.75,5.87,-1.9400000000000004,2.7300000000000004,0.8600000000000003,0.0,0.08601256256815583,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-03,4.0,3.35,4.25,4.25,0.6499999999999999,6.16,6.7,6.71,5.84,-2.16,2.7,0.8600000000000003,0.0,0.09039186719596523,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-04,4.0,3.35,4.25,4.25,0.6499999999999999,6.06,6.64,6.38,5.97,-2.06,2.64,0.6699999999999999,0.0,0.09091425795138594,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-05,4.0,3.35,4.25,4.25,0.6499999999999999,6.1,6.62,6.37,5.94,-2.1,2.62,0.6799999999999997,0.0,0.09242828844973616,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-06,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.83,6.66,5.95,-1.99,2.83,0.8799999999999999,0.0,0.0923393292380794,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-07,4.0,3.35,4.25,4.25,0.6499999999999999,6.19,6.78,6.51,5.82,-2.1900000000000004,2.78,0.96,0.0,0.09362434107313938,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-08,4.0,3.35,4.25,4.25,0.6499999999999999,5.97,6.7,6.67,5.99,-1.97,2.7,0.71,0.0,0.09181690926831715,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-09,4.0,3.35,4.25,4.25,0.6499999999999999,5.88,6.78,6.63,6.07,-1.88,2.78,0.71,0.0,0.09489316436750594,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-10,4.0,3.35,4.25,4.25,0.6499999999999999,6.09,6.86,6.56,5.98,-2.09,2.8600000000000003,0.8799999999999999,0.0,0.0936642327985839,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-11,4.0,3.35,4.25,4.25,0.6499999999999999,6.12,6.55,6.51,5.89,-2.12,2.55,0.6600000000000001,0.0,0.09458256746867037,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-12,4.0,3.35,4.25,4.25,0.6499999999999999,6.04,6.93,6.48,5.76,-2.04,2.93,1.17,0.0,0.09375254785809856,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-13,4.0,3.35,4.25,4.25,0.6499999999999999,5.96,6.89,6.61,5.98,-1.96,2.89,0.9099999999999993,0.0,0.09280804562823912,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-14,4.0,3.35,4.25,4.25,0.6499999999999999,5.97,6.56,6.61,5.88,-1.97,2.56,0.6799999999999997,0.0,0.0918650934920275,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-15,4.0,3.35,4.25,4.25,0.6499999999999999,6.22,6.84,6.48,5.9,-2.22,2.84,0.9399999999999996,0.0,0.09764408746100278,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-16,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.71,6.68,5.96,-1.99,2.71,0.75,0.0,0.09637331628596234,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-17,4.0,3.35,4.25,4.25,0.6499999999999999,5.93,7.03,6.56,6.01,-1.93,3.03,1.0200000000000005,0.0,0.09669539802906921,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-18,4.0,3.35,4.25,4.25,0.6499999999999999,5.94,6.8,6.59,5.8,-1.9400000000000004,2.8,1.0,0.0,0.09441958203288474,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-19,4.0,3.35,4.25,4.25,0.6499999999999999,6.2,6.94,6.5,5.86,-2.2,2.9400000000000004,1.08,0.0,0.09992180851091556,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-20,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,6.76,6.59,5.97,-2.03,2.76,0.79,0.0,0.09793500072913817,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-21,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.97,6.62,5.87,-2.05,2.97,1.0999999999999996,0.0,0.09316960187015796,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-22,4.0,3.35,4.25,4.25,0.6499999999999999,6.14,7.0,6.93,5.86,-2.14,3.0,1.1399999999999997,0.0,0.09416053789434112,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-23,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,6.44,6.62,5.91,-2.02,2.4400000000000004,0.5300000000000002,0.0,0.0931665175908163,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-24,4.0,3.35,4.25,4.25,0.6499999999999999,6.19,6.63,6.35,5.91,-2.1900000000000004,2.63,0.7199999999999998,0.0,0.0971454650475775,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-25,4.0,3.35,4.25,4.25,0.6499999999999999,5.8,6.86,6.3,5.95,-1.7999999999999998,2.8600000000000003,0.91,0.0,0.10320217853888668,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-26,4.0,3.35,4.25,4.25,0.6499999999999999,5.79,6.7,6.75,5.98,-1.79,2.7,0.7199999999999998,0.0,0.11202626949725378,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-27,4.0,3.35,4.25,4.25,0.6499999999999999,5.91,6.75,6.55,5.99,-1.91,2.75,0.7599999999999998,0.0,0.11410017780316033,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-28,4.0,3.35,4.25,4.25,0.6499999999999999,5.86,6.84,6.23,5.9,-1.8600000000000003,2.84,0.9399999999999996,0.0,0.11786852211573443,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-29,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.84,6.55,5.84,-1.95,2.84,1.0,0.0,0.11855693622237828,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-09-30,4.0,3.35,4.25,4.25,0.6499999999999999,5.9,6.78,6.54,5.9,-1.9000000000000004,2.78,0.8799999999999999,0.0,0.11918352505140324,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-01,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.85,6.49,5.94,-1.95,2.85,0.9099999999999993,0.0,0.11749492530005207,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-02,4.0,3.35,4.25,4.25,0.6499999999999999,6.22,6.54,6.33,6.01,-2.22,2.54,0.5300000000000002,0.0,0.12264142668866064,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-03,4.0,3.35,4.25,4.25,0.6499999999999999,5.93,6.7,6.46,5.93,-1.93,2.7,0.7700000000000005,0.0,0.1208061998865741,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-04,4.0,3.35,4.25,4.25,0.6499999999999999,6.16,6.87,6.65,5.84,-2.16,2.87,1.0300000000000002,0.0,0.1234974056221532,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-05,4.0,3.35,4.25,4.25,0.6499999999999999,5.88,6.32,6.45,6.03,-1.88,2.3200000000000003,0.29,0.0,0.12488201328205682,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-06,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.72,6.55,5.89,-2.05,2.72,0.8300000000000001,0.0,0.1250475771525566,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-07,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,6.86,6.36,5.97,-2.02,2.8600000000000003,0.8900000000000006,0.0,0.12042262742276835,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-08,4.0,3.35,4.25,4.25,0.6499999999999999,6.09,6.69,6.63,6.18,-2.09,2.6900000000000004,0.5100000000000007,0.0,0.12119899092937753,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-09,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.81,6.46,5.96,-1.99,2.81,0.8499999999999996,0.0,0.11879132674713767,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-10,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.78,6.43,5.97,-2.05,2.78,0.8100000000000005,0.0,0.11811984951977861,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-11,4.0,3.35,4.25,4.25,0.6499999999999999,6.15,6.82,6.67,5.93,-2.1500000000000004,2.8200000000000003,0.8900000000000006,0.0,0.11919075795383467,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-12,4.0,3.35,4.25,4.25,0.6499999999999999,6.07,6.79,6.44,5.98,-2.0700000000000003,2.79,0.8099999999999996,0.0,0.11955328730632006,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-13,4.0,3.35,4.25,4.25,0.6499999999999999,5.9,6.66,6.57,5.97,-1.9000000000000004,2.66,0.6900000000000004,0.0,0.12097544160392554,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-14,4.0,3.35,4.25,4.25,0.6499999999999999,5.88,6.91,6.62,5.89,-1.88,2.91,1.0200000000000005,0.0,0.12314088744572227,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-15,4.0,3.35,4.25,4.25,0.6499999999999999,5.85,6.73,6.5,5.96,-1.85,2.7300000000000004,0.7700000000000005,0.0,0.1197262202530956,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-16,4.0,3.35,4.25,4.25,0.6499999999999999,5.96,6.45,6.5,5.93,-1.96,2.45,0.5200000000000005,0.0,0.11990609352476063,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-17,4.0,3.35,4.25,4.25,0.6499999999999999,6.06,6.65,6.75,5.8,-2.06,2.6500000000000004,0.8500000000000005,0.0,0.11981259312470076,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-18,4.0,3.35,4.25,4.25,0.6499999999999999,6.13,6.72,6.65,5.96,-2.13,2.72,0.7599999999999998,0.0,0.1215588405840501,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-19,4.0,3.35,4.25,4.25,0.6499999999999999,6.11,6.69,6.42,6.06,-2.1100000000000003,2.6900000000000004,0.6300000000000008,0.0,0.11765378784001855,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-20,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.78,6.7,5.87,-1.99,2.78,0.91,0.0,0.11756387356589086,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-21,4.0,3.35,4.25,4.25,0.6499999999999999,6.06,6.66,6.53,5.96,-2.06,2.66,0.7000000000000002,0.0,0.11771971387360498,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-22,4.0,3.35,4.25,4.25,0.6499999999999999,5.85,6.63,6.71,6.02,-1.85,2.63,0.6100000000000003,0.0,0.11790362321751188,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-23,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.79,6.51,6.06,-1.99,2.79,0.7300000000000004,0.0,0.1177880426380653,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-24,4.0,3.35,4.25,4.25,0.6499999999999999,5.98,6.78,6.69,5.89,-1.9800000000000004,2.78,0.8900000000000006,0.0,0.11165474288715417,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-25,4.0,3.35,4.25,4.25,0.6499999999999999,6.16,6.52,6.75,5.92,-2.16,2.52,0.5999999999999996,0.0,0.11049990898212675,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-26,4.0,3.35,4.25,4.25,0.6499999999999999,5.98,6.47,6.5,5.87,-1.9800000000000004,2.47,0.5999999999999996,0.0,0.10348857452623422,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-27,4.0,3.35,4.25,4.25,0.6499999999999999,5.94,6.73,6.66,5.97,-1.9400000000000004,2.7300000000000004,0.7600000000000007,0.0,0.10270424002708396,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-28,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,6.59,6.44,6.09,-2.03,2.59,0.5,0.0,0.09913186388231643,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-29,4.0,3.35,4.25,4.25,0.6499999999999999,5.93,7.0,6.52,5.95,-1.93,3.0,1.0499999999999998,0.0,0.09961073662299277,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-30,4.0,3.35,4.25,4.25,0.6499999999999999,6.11,6.94,6.54,5.92,-2.1100000000000003,2.9400000000000004,1.0200000000000005,0.0,0.09908837342053198,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-10-31,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.8,6.66,5.95,-1.99,2.8,0.8499999999999996,0.0,0.09844130055608129,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-01,4.0,3.35,4.25,4.25,0.6499999999999999,6.06,7.0,6.6,5.97,-2.06,3.0,1.0300000000000002,0.0,0.09112641213449697,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-02,4.0,3.35,4.25,4.25,0.6499999999999999,5.85,6.36,6.6,5.94,-1.85,2.3600000000000003,0.4199999999999999,0.0,0.09469916068521025,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-03,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.79,6.54,6.04,-1.95,2.79,0.75,0.0,0.09083520508458871,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-04,4.0,3.35,4.25,4.25,0.6499999999999999,6.01,6.64,6.67,5.93,-2.01,2.64,0.71,0.0,0.08786680096967368,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-05,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.68,6.47,5.96,-2.05,2.68,0.7199999999999998,0.0,0.08786680096967368,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-06,4.0,3.35,4.25,4.25,0.6499999999999999,6.0,6.82,6.52,5.8,-2.0,2.8200000000000003,1.0200000000000005,0.0,0.0878353998753632,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-07,4.0,3.35,4.25,4.25,0.6499999999999999,5.96,6.87,6.51,5.93,-1.96,2.87,0.9400000000000004,0.0,0.08673118730062099,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-08,4.0,3.35,4.25,4.25,0.6499999999999999,6.1,6.64,6.36,5.94,-2.1,2.64,0.6999999999999993,0.0,0.0885418272479984,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-09,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.61,6.53,5.99,-1.95,2.6100000000000003,0.6200000000000001,0.0,0.08867154942912409,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-10,4.0,3.35,4.25,4.25,0.6499999999999999,6.0,6.8,6.77,5.92,-2.0,2.8,0.8799999999999999,0.0,0.08413180682441698,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-11,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,6.67,6.45,5.9,-2.03,2.67,0.7699999999999996,0.0,0.08324178879805302,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-12,4.0,3.35,4.25,4.25,0.6499999999999999,5.95,6.8,6.83,5.89,-1.95,2.8,0.91,0.0,0.0817544684005043,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-13,4.0,3.35,4.25,4.25,0.6499999999999999,5.96,6.74,6.6,5.97,-1.96,2.74,0.7700000000000005,0.0,0.07906711829454147,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-14,4.0,3.35,4.25,4.25,0.6499999999999999,6.13,6.39,6.26,5.91,-2.13,2.39,0.4799999999999995,0.0,0.07729700890854295,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-15,4.0,3.35,4.25,4.25,0.6499999999999999,6.11,6.52,6.19,6.0,-2.1100000000000003,2.52,0.5199999999999996,0.0,0.07885385871650862,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-16,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,6.59,6.43,5.87,-2.02,2.59,0.7199999999999998,0.0,0.0783860179884929,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-17,4.0,3.35,4.25,4.25,0.6499999999999999,6.01,6.66,6.61,5.72,-2.01,2.66,0.9400000000000004,0.0,0.07518865162598556,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-18,4.0,3.35,4.25,4.25,0.6499999999999999,5.91,6.58,6.52,5.91,-1.91,2.58,0.6699999999999999,0.0,0.07475938414167177,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-19,4.0,3.35,4.25,4.25,0.6499999999999999,6.08,6.47,6.56,5.99,-2.08,2.47,0.4799999999999995,0.0,0.07605578714747008,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-20,4.0,3.35,4.25,4.25,0.6499999999999999,6.19,6.68,6.59,5.81,-2.1900000000000004,2.68,0.8700000000000001,0.0,0.08270985153069953,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-21,4.0,3.35,4.25,4.25,0.6499999999999999,5.76,6.88,6.55,6.04,-1.7599999999999998,2.88,0.8399999999999999,0.0,0.08999936142813358,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-22,4.0,3.35,4.25,4.25,0.6499999999999999,5.86,6.83,6.77,5.98,-1.8600000000000003,2.83,0.8499999999999996,0.0,0.09385976333027088,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-23,4.0,3.35,4.25,4.25,0.6499999999999999,6.03,6.75,6.36,6.06,-2.03,2.75,0.6900000000000004,0.0,0.09389955504038469,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-24,4.0,3.35,4.25,4.25,0.6499999999999999,5.94,6.83,6.36,5.86,-1.9400000000000004,2.83,0.9699999999999998,0.0,0.08976918038573851,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-25,4.0,3.35,4.25,4.25,0.6499999999999999,6.14,6.7,6.72,5.94,-2.14,2.7,0.7599999999999998,0.0,0.09344307997600988,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-26,4.0,3.35,4.25,4.25,0.6499999999999999,5.82,6.88,6.48,6.01,-1.8200000000000005,2.88,0.8700000000000001,0.0,0.09859996969061041,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-27,4.0,3.35,4.25,4.25,0.6499999999999999,6.0,6.52,6.57,6.13,-2.0,2.52,0.3899999999999997,0.0,0.09841268958455095,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-28,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.74,6.68,5.97,-2.05,2.74,0.7700000000000005,0.0,0.09804760748398729,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-29,4.0,3.35,4.25,4.25,0.6499999999999999,6.02,6.59,6.58,6.03,-2.02,2.59,0.5599999999999996,0.0,0.09594119367445322,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-11-30,4.0,3.35,4.25,4.25,0.6499999999999999,5.92,6.96,6.54,5.88,-1.92,2.96,1.08,0.0,0.09697967555764052,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-01,4.0,3.35,4.25,4.25,0.6499999999999999,6.1,6.71,6.64,5.93,-2.1,2.71,0.7800000000000002,0.0,0.09816711062874477,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-02,4.0,3.35,4.25,4.25,0.6499999999999999,5.99,6.82,6.58,5.79,-1.99,2.8200000000000003,1.0300000000000002,0.0,0.09420203282576455,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-03,4.0,3.35,4.25,4.25,0.6499999999999999,5.89,6.89,6.53,5.91,-1.89,2.89,0.9799999999999996,0.0,0.09595017864292868,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-04,4.0,3.35,4.25,4.25,0.6499999999999999,5.86,6.59,6.31,5.94,-1.8600000000000003,2.59,0.6499999999999995,0.0,0.0992274758019363,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-05,4.0,3.35,4.25,4.25,0.6499999999999999,5.94,6.61,6.54,5.98,-1.9400000000000004,2.6100000000000003,0.6299999999999999,0.0,0.09913186388231877,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-06,4.0,3.35,4.25,4.25,0.6499999999999999,6.21,6.52,6.69,6.03,-2.21,2.52,0.4899999999999993,0.0,0.10692192876382038,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-07,4.0,3.35,4.25,4.25,0.6499999999999999,5.92,6.78,6.5,5.96,-1.92,2.78,0.8200000000000003,0.0,0.10765472692773811,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-08,4.0,3.35,4.25,4.25,0.6499999999999999,6.15,6.84,6.61,5.92,-2.1500000000000004,2.84,0.92,0.0,0.10968292860599123,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-09,4.0,3.35,4.25,4.25,0.6499999999999999,5.85,6.72,6.69,5.83,-1.85,2.72,0.8899999999999997,0.0,0.11267081540345322,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-10,4.0,3.35,4.25,4.25,0.6499999999999999,5.89,6.77,6.43,5.89,-1.89,2.77,0.8799999999999999,0.0,0.11426979568940138,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-11,4.0,3.35,4.25,4.25,0.6499999999999999,5.96,6.55,6.43,6.01,-1.96,2.55,0.54,0.0,0.11416060475558971,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-12,4.0,3.35,4.25,4.25,0.6499999999999999,5.87,6.51,6.47,6.01,-1.87,2.51,0.5,0.0,0.11601426785024643,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-13,4.0,3.35,4.25,4.25,0.6499999999999999,5.98,6.68,6.56,5.81,-1.9800000000000004,2.68,0.8700000000000001,0.0,0.11591713250937723,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-14,4.0,3.35,4.25,4.25,0.6499999999999999,6.05,6.81,6.5,6.03,-2.05,2.81,0.7799999999999994,0.0,0.1133988992222975,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-15,4.0,3.35,4.25,4.25,0.6499999999999999,5.89,6.92,6.57,5.92,-1.89,2.92,1.0,0.0,0.11207550820866839,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-16,4.0,3.35,4.25,4.25,0.6499999999999999,6.0,6.73,6.7,5.86,-2.0,2.7300000000000004,0.8700000000000001,0.0,0.1118681489907745,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-17,4.0,3.35,4.25,4.25,0.6499999999999999,5.92,6.91,6.48,6.02,-1.92,2.91,0.8900000000000006,0.0,0.1121313884506189,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-18,4.0,3.35,4.25,4.25,0.6499999999999999,6.17,6.69,6.63,5.86,-2.17,2.6900000000000004,0.8300000000000001,0.0,0.11703472320975036,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-19,4.0,3.35,4.25,4.25,0.6499999999999999,6.08,6.78,6.61,5.9,-2.08,2.78,0.8799999999999999,0.0,0.11703472320975036,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-20,4.0,3.35,4.25,4.25,0.6499999999999999,5.83,6.83,6.3,5.92,-1.83,2.83,0.91,0.0,0.11333451655907732,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-21,4.0,3.35,4.25,4.25,0.6499999999999999,6.09,6.78,6.78,6.03,-2.09,2.78,0.75,0.0,0.1081803517545974,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-22,4.0,3.35,4.25,4.25,0.6499999999999999,5.93,6.75,6.54,5.82,-1.93,2.75,0.9299999999999996,0.0,0.10622519994544379,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-23,4.0,3.35,4.25,4.25,0.6499999999999999,5.91,6.67,6.31,5.95,-1.91,2.67,0.7199999999999998,0.0,0.10665283674712193,4.0,4.0,0.0,4.0,4.0,0.0,0.0
2021-12-24,4.0,3.35,4.25,4.25,0.6499999999999999,5.98,6.5,6.6,6.01,-1.9800000000000004,2.5,0.4900000000000002,0.0,0.10639818942371618,4.0,4.0,0.0,4.0,4.0,0.0,0.0
